Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm),Prin1 (L. gentilis),Prin1 (C. coccinea)
L. gentilis,Sympatry,L.triangulum343,26.652865,-97.76798,Kenedy,Texas,0.351804399,0.487550715,46.83,55.177,,
L. gentilis,Sympatry,L.triangulum325,26.927805,-98.133345,Brooks,Texas,0.015542139,0.850513992,49.028,57.493,,
L. gentilis,Sympatry,L.triangulum722,27.349647,-98.673212,Duval,Texas,0.357507423,0.488635897,73.081,87.077,,
L. gentilis,Sympatry,L.triangulum344,27.293767,-98.687683,Jim Hogg,Texas,0.439451698,0.465819985,50.629,58.589,,
L. gentilis,Sympatry,L.triangulum731,27.468115,-99.186162,Webb,Texas,0.361946172,0.492870167,64.167,74.809,,
L. gentilis,Sympatry,L.triangulum730,27.475558,-99.206842,Webb,Texas,0.189049438,0.705426636,55.504,63.693,,
L. gentilis,Sympatry,L.triangulum298,28.869697,-99.765419,Zawala,Texas,0.22469496,0.647400531,37.7,46.345,,
L. gentilis,Sympatry,L.triangulum683,26.72282,-98.656694,Starr,Texas,0.276369032,0.545679345,22.242,26.495,,
L. gentilis,Sympatry,L.triangulum301,32.060958,-93.700083,Desoto,Louisana,0.467419311,0.407648495,29.496,34.318,,
L. gentilis,Sympatry,L.triangulum723,31.713442,-96.136602,Freestone,Texas,0.425395512,0.437596939,38.684,44.231,,
L. gentilis,Sympatry,L.triangulum650,31.75,-93.08,Natchitoches,Louisiana,0.414223823,0.410622855,17.773,20.985,,
L. gentilis,Sympatry,L.triangulum363,32.31573,-95.253281,Smith,Texas,0.268484323,0.418143512,40.345,46.993,,
L. gentilis,Sympatry,L.triangulum665,31.78,-97.58,Bosque,Texas,0.327894248,0.45667665,19.366,22.498,,
L. gentilis,Sympatry,L.triangulum666,31.78,-97.58,Bosque,Texas,0.393077113,0.383715201,24.354,28.613,,
L. gentilis,Sympatry,L.triangulum667,31.78,-97.58,Bosque,Texas,0.347100406,0.497381856,15.278,18.069,,
L. gentilis,Sympatry,L.triangulum668,31.78,-97.58,Bosque,Texas,0.365705441,0.379865849,17.443,20.292,,
L. gentilis,Sympatry,L.triangulum669,31.78,-97.58,Bosque,Texas,0.382539221,0.387652528,34.42,40.35,,
L. gentilis,Sympatry,L.triangulum670,31.78,-97.58,Bosque,Texas,0.423206302,0.34362359,23.485,27.053,,
L. gentilis,Sympatry,L.triangulum671,31.78,-97.58,Bosque,Texas,0.466295065,0.363289654,30.678,35.703,,
L. gentilis,Sympatry,L.triangulum672,31.78,-97.58,Bosque,Texas,0.409375,0.381650641,24.96,29.212,,
L. gentilis,Sympatry,L.triangulum673,31.78,-97.58,Bosque,Texas,0.376540635,0.313170769,26.369,30.321,,
L. gentilis,Sympatry,L.triangulum674,31.78,-97.58,Bosque,Texas,0.401256309,0.406230711,27.541,32.291,,
L. gentilis,Sympatry,L.triangulum675,31.78,-97.58,Bosque,Texas,0.406405619,0.340095403,38.154,43.877,,
L. gentilis,Sympatry,L.triangulum676,31.78,-97.58,Bosque,Texas,0.434507998,0.34850363,16.941,20.242,,
L. gentilis,Sympatry,L.triangulum677,31.78,-97.58,Bosque,Texas,0.451641707,0.345664209,39.197,45.588,,
L. gentilis,Sympatry,L.triangulum678,31.78,-97.58,Bosque,Texas,0.434445837,0.354634165,26.337,31.335,,
L. gentilis,Sympatry,L.triangulum361,32.244235,-95.433439,Smith,Texas,0.356442258,0.467006772,32.931,38.272,,
L. gentilis,Sympatry,L.triangulum371,32.593673,-95.235567,Wood,Texas,0.414057143,0.397828571,35,40.413,,
L. gentilis,Sympatry,L.triangulum362,32.313903,-95.439899,Smith,texas,0.374150045,0.417866047,35.296,40.584,,
L. gentilis,Sympatry,L.triangulum719 (=Le870),32.61,-93.28,Webster,Louisiana,0.473236925,0.358967929,35.889,41.199,,
L. gentilis,Sympatry,L.triangulum341,32.266204,-95.516586,Henderson,Texas,0.411891258,0.386158531,35.791,40.933,,
L. gentilis,Sympatry,L.triangulum338,32.296864,-95.486774,Henderson,Texas,0.315076463,0.451712101,24.064,27.103,,
L. gentilis,Sympatry,L.triangulum342,32.232374,-95.564126,Henderson,Texas,0.386796049,0.425229596,28.855,34.099,,
L. gentilis,Sympatry,L.triangulum339,32.207722,-95.641486,Henderson,Texas,0.423821275,0.402389921,30.796,35.03,,
L. gentilis,Sympatry,L.triangulum729,32.360087,-95.500195,Van Zandt,Texas,0.472614813,0.325769958,31.203,36.393,,
L. gentilis,Sympatry,L.triangulum742,32.487973,-93.712325,Caddo,Louisiana,0.320996821,0.510940437,43.097,51.696,,
L. gentilis,Sympatry,L.triangulum303,32.527592,-93.674949,Bossier,Louisiana,0.345541879,0.440665609,23.317,27.572,,
L. gentilis,Sympatry,L.triangulum367,32.373981,-95.600472,Van Zandt,Texas,0.458694326,0.340736221,24.585,27.741,,
L. gentilis,Sympatry,L.triangulum727,30.030374,-101.170752,Val Verde,Texas,0.331297814,0.513612539,58.953,67.289,,
L. gentilis,Sympatry,L.triangulum302,32.771895,-93.470058,Bossier Parish,Louisana,0.475194104,0.36794315,15.198,16.861,,
L. gentilis,Sympatry,L.triangulum340,32.291659,-96.147396,Henderson,Texas,0.1681774,0.638486403,44.239,50.93,,
L. gentilis,Sympatry,L.triangulum366,29.871227,-101.230307,Val Verde,Texas,0.332871895,0.426893146,53.456,61.624,,
L. gentilis,Sympatry,L.triangulum365,29.829349,-101.17481,Val Verde,Texas,0.336659253,0.448217828,66.548,76.288,,
L. gentilis,Sympatry,L.triangulum728,29.795329,-101.14174,Val Verde,Texas,0.419321062,0.415922701,54.438,62.019,,
L. gentilis,Sympatry,L.triangulum364,29.708979,-101.295512,Val Verde,Texas,0.514160883,0.336052738,51.727,59.892,,
L. gentilis,Sympatry,L.triangulum737,32.773473,-92.405698,Union,Louisiana,0.519101779,0.32461359,34.29,39.954,,
L. gentilis,Sympatry,L.triangulum651,32.35,-92.12,Ouachita ,Louisiana,0.477182801,0.352097072,18.955,21.861,,
L. gentilis,Sympatry,L.triangulum304,32.472387,-92.175775,Ouachita,Louisiana,0.594627485,0.304775569,78.064,88.367,,
L. gentilis,Sympatry,L.triangulum352,30.162379,-102.649687,Pecos,Texas,0.450708988,0.379937026,47.321,55.234,,
L. gentilis,Allopatry,L.triangulum352,30.162379,-102.649687,Pecos,Texas,0.450708988,0.379937026,47.321,55.234,,
L. gentilis,Allopatry,L.triangulum726,30.161746,-102.512628,Terrell,Texas,0.367982252,0.444323183,55.894,65.214,,
L. gentilis,Allopatry,L.triangulum648,33.370577,-92.511714,Calhoun,Arkansas,0.382253134,0.378551196,35.657,41.122,,
L. gentilis,Allopatry,L.triangulum743,32.776632,-96.796992,Dallas,Texas,0.31560513,0.478553723,18.558,21.363,,
L. gentilis,Allopatry,L.triangulum744,32.776632,-96.796992,Dallas,Texas,0.386918395,0.401217373,48.465,54.686,,
L. gentilis,Allopatry,L.triangulum358,32.871025,-96.474641,Rockwall,Texas,0.460163551,0.413551402,17.12,19.816,,
L. gentilis,Allopatry,L.triangulum327,31.076108,-101.110545,Crockett,Texas,0.413834571,0.458538116,19.126,22.341,,
L. gentilis,Allopatry,L.triangulum328,31.076108,-101.110545,Crockett,Texas,0.377183582,0.445450648,18.662,21.638,,
L. gentilis,Allopatry,L.triangulum329,31.076108,-101.110545,Crockett,Texas,0.299118684,0.557814336,17.02,20.004,,
L. gentilis,Allopatry,L.triangulum725,32.924235,-96.460325,Rockwall,Texas,0.279502922,0.459058976,33.878,38.483,,
L. gentilis,Allopatry,L.triangulum333,32.844205,-96.93026,Dallas,Texas,0.383929401,0.419763121,43.06,49.851,,
L. gentilis,Allopatry,L.triangulum351,32.828516,-97.624071,Parker,Texas,0.389408184,0.38378349,36.802,42.808,,
L. gentilis,Allopatry,L.triangulum332,32.897259,-96.969805,Dallas,Texas,0.429462684,0.394083548,38.469,46.142,,
L. gentilis,Allopatry,L.triangulum331,33.017393,-96.462693,Colin,Texas,0.411709281,0.394535098,46.698,53.237,,
L. gentilis,Allopatry,L.triangulum721,33.005701,-96.521938,Collin,Texas,0.371467774,0.448119855,26.966,31.623,,
L. gentilis,Allopatry,L.triangulum357,33.469394,-94.840242,Red River,Texas,0.28157337,0.480925072,16.042,18.623,,
L. gentilis,Allopatry,L.triangulum330,33.184274,-96.562921,Colin,Texas,0.362539017,0.400170257,45.813,52.345,,
L. gentilis,Allopatry,L.triangulum356,33.759848,-94.898616,Red River,Texas,0.4253468,0.385191044,16.436,19.222,,
L. gentilis,Allopatry,L.triangulum347,33.135147,-97.129598,Denton,Texas,0.369663344,0.397827722,21.268,23.901,,
L. gentilis,Allopatry,L.triangulum321,29.509599,-102.895708,Brewster,Texas,0.324555719,0.496333186,29.317,34.589,,
L. gentilis,Allopatry,L.triangulum320,30.375562,-103.667776,Brewster,Texas,0.457156502,0.379792605,43.974,51.28,,
L. gentilis,Allopatry,L.triangulum360,32.738128,-99.35236,Shackelfrod,Texas,0.473856209,0.35530138,55.08,62.896,,
L. gentilis,Allopatry,L.triangulum741,33.628997,-91.790964,Drew,Arkansas,0.373189955,0.502352294,16.367,19.081,,
L. gentilis,Allopatry,L.triangulum359,32.628438,-99.469038,Shackelfrod,Texas,0.235549704,0.534957209,60.76,70.37,,
L. gentilis,Allopatry,L.triangulum299,34.387156,-94.042754,Polk,Arkansas,0.529727954,0.308895989,33.487,39.763,,
L. gentilis,Allopatry,L.triangulum300,34.609289,-94.333129,Polk,Arkansas,0.415891301,0.412396003,40.626,46.965,,
L. gentilis,Allopatry,L.triangulum310,34.507419,-94.677565,McCurtin,Oklahoma,0.491792515,0.357107682,36.552,42.012,,
L. gentilis,Allopatry,L.triangulum355,30.160176,-104.364659,Presidio,Texas,0.370613934,0.437709818,21.745,25.878,,
L. gentilis,Allopatry,L.triangulum734,29.862203,-104.291594,Presidio,Texas,0.458989282,0.373660191,47.768,56.186,,
L. gentilis,Allopatry,L.triangulum733,29.847168,-104.291698,Presidio,Texas,0.41490228,0.415350163,24.56,29.4,,
L. gentilis,Allopatry,L.triangulum354,29.846323,-104.296196,Presidio,Texas,0.412378564,0.421142149,34.689,42.097,,
L. gentilis,Allopatry,L.triangulum309,34.682972,-94.599083,Le Flore,Oklahoma,0.39346247,0.42527576,14.868,17.479,,
L. gentilis,Allopatry,L.triangulum306,34.784587,-94.952007,Le Flore,Oklahoma,0.35757736,0.430221282,34.029,39.563,,
L. gentilis,Allopatry,L.triangulum312,34.771495,-94.886798,Le Flore,Oklahoma,0.468879097,0.361490341,50.834,56.066,,
L. gentilis,Allopatry,L.triangulum313,34.747902,-94.786358,Le Flore,Oklahoma,0.393744017,0.402415677,35.518,41.825,,
L. gentilis,Allopatry,L.triangulum307,34.713766,-94.648062,Le Flore,Oklahoma,0.407905532,0.423493905,34.128,39.768,,
L. gentilis,Allopatry,L.triangulum314,34.708919,-94.635494,Le Flore,Oklahoma,0.420433145,0.372002511,31.86,37.059,,
L. gentilis,Allopatry,L.triangulum305,34.73605,-94.61396,Le Flore,Oklahoma,0.442869866,0.370101635,38.176,43.99,,
L. gentilis,Allopatry,L.triangulum311,34.8086,-94.856039,Le Flore,Oklahoma,0.42867307,0.386576545,33.732,38.52,,
L. gentilis,Allopatry,L.triangulum308,34.778244,-94.698032,Le Flore,Oklahoma,0.430150508,0.409307827,24.517,28.522,,
L. gentilis,Allopatry,L.triangulum315,34.781951,-94.692841,Le Flore,Oklahoma,0.449697972,0.344455631,27.812,33.178,,
L. gentilis,Allopatry,L.triangulum658,34.96,-94.72,Le Flore,Oklahoma,0.383515632,0.379324204,34.833,41.763,,
L. gentilis,Allopatry,L.triangulum659,34.96,-94.72,Le Flore,Oklahoma,0.420972271,0.35117376,36.677,43.008,,
L. gentilis,Allopatry,L.triangulum660,34.96,-94.72,Le Flore,Oklahoma,0.434470195,0.393608946,39.524,45.742,,
L. gentilis,Allopatry,L.triangulum661,34.96,-94.72,Le Flore,Oklahoma,0.334103379,0.433583598,27.704,31.75,,
L. gentilis,Allopatry,L.triangulum662,34.96,-94.72,Le Flore,Oklahoma,0.348504731,0.427032254,28.958,34.031,,
L. gentilis,Allopatry,L.triangulum663,34.96,-94.72,Le Flore,Oklahoma,0.317108899,0.493591237,30.037,35.056,,
L. gentilis,Allopatry,L.triangulum664,34.96,-94.72,Le Flore,Oklahoma,0.343506494,0.462187812,20.02,23.74,,
L. gentilis,Allopatry,L.triangulum736,36.202567,-91.174571,Lawrence,Arkansas,0.445705385,0.367823765,17.976,21.049,,
L. gentilis,Allopatry,L.triangulum738,36.202567,-91.174571,Lawrence,Arkansas,0.427187865,0.308576429,17.14,19.399,,
L. gentilis,Allopatry,L.triangulum739,36.202567,-91.174571,Lawrence,Arkansas,0.479740357,0.336037948,40.055,,,
L. gentilis,Allopatry,L.triangulum740,36.202567,-91.174571,Lawrence,Arkansas,0.409508742,0.379585936,36.661,,,
C. coccinea (West),Sympatry,Cc211,28.43,-96.5,Calhoun,Texas,0.406729135,0.364469281,21.75733981,24.93736637,,
C. coccinea (West),Sympatry,Cc89,28.314636,-96.795697,Aransas,Texas,0.337397645,0.457125974,39.9340719,46.29871971,,
C. coccinea (West),Sympatry,Cc75,28.31,-96.8,Aransas,Texas,0.337519597,0.429846218,37.18811321,42.72130189,,
C. coccinea (West),Sympatry,Cc87,28.310125,-96.803908,Aransas,Texas,0.298965586,0.4264131,18.70908793,21.07930114,,
C. coccinea (West),Sympatry,Cc210,28.02222,-97.05991,Aransas,Texas,0.433648931,0.352335042,14.16027474,16.60158695,,
C. coccinea (West),Sympatry,Cc80,28.02222,-97.05991,Aransas,Texas,0.402094959,0.370176772,32.43510373,36.67643154,,
C. coccinea (West),Sympatry,Cc209,27.13,-98.15,Brooks,Texas,0.410810871,0.362114501,16.81414852,19.26024527,,
C. coccinea (West),Sympatry,Cc86,26.82,-97.78,Kenedy,Texas,0.416319523,0.330255978,20.64303114,23.08439792,,
C. coccinea (West),Sympatry,Cc923,26.797,-97.8,Kenedy,Texas,0.398287553,0.286346397,52.206,56.515,,
C. coccinea (West),Sympatry,Cc82,30.95,-93.99,Newton,Texas,0.424965523,0.358446818,14.90477495,17.41536138,,
C. coccinea (West),Sympatry,Cc76,30.61,-93.84,Newton,Texas,0.342965529,0.439539877,50.53899349,57.7590377,,
C. coccinea (West),Sympatry,Cc78,30.61,-93.84,Newton,Texas,0.501113657,0.294400259,40.93687244,46.58354721,,
C. coccinea (West),Sympatry,Cc896,27.24,-98.71,Jim Hogg,Texas,0.375189554,0.371329539,50.777,58.517,,
C. coccinea (West),Sympatry,Cc77,31.19,-93.73,Sabine,Texas,0.383829384,0.398727082,34.81539431,37.56930733,,
C. coccinea (West),Sympatry,Cc88,31.19,-93.73,Sabine,Texas,0.327446057,0.470513936,48.50823579,57.04641107,,
C. coccinea (West),Sympatry,Cc83,30.99,-93.7,Newton,Texas,0.280769077,0.428685049,43.50051089,48.79273035,,
C. coccinea (West),Sympatry,Cc214,31.05,-93.63,Newton,Texas,0.36689597,0.387312453,42.86218241,48.55100411,,
C. coccinea (West),Sympatry,Cc859,31.6114,-93.4008,Sabine,Louisiana,0.395003152,0.394770895,30.139,34.747,,
C. coccinea (West),Sympatry,Cc981,30.3935,-93.53,Calcasieu,Louisiana,0.36252073,0.425870647,33.165,39.365,,
C. coccinea (West),Sympatry,Cc982,31.069,-93.488,Vernon,Louisiana,0.483533429,0.320272056,36.316,41.204,,
C. coccinea (West),Sympatry,Cc801,31.57,-93.285,Natchitoches,Louisiana,0.435702849,0.388897418,45.593,51.614,,
C. coccinea (West),Sympatry,Cc889,31.561,-93.283,Natchitoches,Louisiana,0.406942232,0.395422151,59.635,67.621,,
C. coccinea (West),Sympatry,Cc950,31.62,-93.2,Natchitoches,Louisiana,0.291106846,0.405246321,31.26,36.331,,
C. coccinea (West),Sympatry,Cc886,31.594,-93.205,Natchitoches,Louisiana,0.327711631,0.450726099,36.703,42.483,,
C. coccinea (West),Sympatry,Cc79,32.355,-95.07,Smith,Texas,0.339700217,0.392560492,27.73267261,32.37384459,,
C. coccinea (West),Sympatry,Cc221,32.26,-95.15,Smith,Texas,0.361261193,0.427595877,40.40723245,45.48180123,,
C. coccinea (West),Sympatry,Cc39,32.28,-95.17,Smith,Texas,0.37941081,0.386988904,41.06107226,47.11064126,,
C. coccinea (West),Sympatry,Cc219,32.3,-95.17,Smith,Texas,0.330639173,0.414398148,30.06578112,34.92837108,,
C. coccinea (West),Sympatry,Cc948,31.95,-93,Natchitoches,Louisiana,0.502840845,0.340519661,44.529,50.435,,
C. coccinea (West),Sympatry,Cc84,32.39,-95.28,Smith,Texas,0.398780623,0.351867273,38.23360756,43.60891032,,
C. coccinea (West),Sympatry,Cc201,31.49,-93.01,Natchitoches,Louisiana,0.356467585,0.417045667,49.21948512,55.48030299,,
C. coccinea (West),Sympatry,Cc959,32.34,-93.11,Bienville,Louisiana,0.386945046,0.373544938,59.104,64.858,,
C. coccinea (West),Sympatry,Cc949,31.48,-92.98,Natchitoches,Louisiana,0.438544364,0.356439962,36.685,42.441,,
C. coccinea (West),Sympatry,Cc220,32.3,-95.4,Smith,Texas,0.376922198,0.41366804,35.58906073,41.16292247,,
C. coccinea (West),Sympatry,Cc951,31.45,-92.95,Natchitoches,Louisiana,0.395632918,0.415593779,48.545,56.46,,
C. coccinea (West),Sympatry,Cc953,32.25,-93,Bienville,Louisiana,0.468609772,0.314317766,48.136,55.498,,
C. coccinea (West),Sympatry,Cc952,31.37,-92.98,Natchitoches,Louisiana,0.23532799,0.500898286,43.416,49.164,,
C. coccinea (West),Sympatry,Cc215,32.2,-95.71,Henderson,Texas,0.456105308,0.285961943,32.82059806,37.69099934,,
C. coccinea (West),Sympatry,Cc775,31.33,-92.91,Rapides,Louisiana,0.420356649,0.393944765,28.207,32.656,,
C. coccinea (West),Sympatry,Cc217,32.51,-95.44,Smith,Texas,0.461786575,0.324701434,32.97041493,38.55910877,,
C. coccinea (West),Sympatry,Cc218,32.51,-95.44,Smith,Texas,0.52849412,0.262659377,33.86948565,38.41145489,,
C. coccinea (West),Sympatry,Cc978,31.937,-92.724,Winn,Louisiana,0.470298791,0.31141807,50.604,57.481,,
C. coccinea (West),Sympatry,Cc222,32.795,-95.37,Wood,Texas,0.415915902,0.366847311,30.13222851,34.98574811,,
C. coccinea (West),Sympatry,Cc223,32.795,-95.37,Wood,Texas,0.333506783,0.30343483,29.81582239,34.68924588,,
C. coccinea (West),Sympatry,Cc774,32.11,-92.76,Winn,Louisiana,0.33807567,0.414850503,35.285,40.721,,
C. coccinea (West),Sympatry,Cc960,31.4,-92.78,Rapides,Louisiana,0.404926307,0.383807793,24.765,29.041,,
C. coccinea (West),Sympatry,Cc956,32.65,-93.51,Bossier,Louisiana,0.466401902,0.334328618,34.496,39.908,,
C. coccinea (West),Sympatry,Cc957,32.65,-93.53,Bossier,Louisiana,0.564809816,0.29590184,40.75,45.722,,
C. coccinea (West),Sympatry,Cc918,32.94,-95.46,Wood,Texas,0.454315051,0.342626289,46.164,53.251,,
C. coccinea (West),Sympatry,Cc224,32.43,-95.66,Van Zandt,Texas,0.492915448,0.315666166,30.76415857,35.96387073,,
C. coccinea (West),Sympatry,Cc968,31.548,-92.515,Grant,Louisiana,0.305423918,0.406017283,50.222,58.282,,
C. coccinea (West),Sympatry,Cc967,31.482,-92.476,Grant,Louisiana,0.477888144,0.321586739,31.612,37.064,,
C. coccinea (West),Sympatry,Cc958,31.24,-92.69,Rapides,Louisiana,0.354701293,0.37302402,38.968,44.164,,
C. coccinea (West),Sympatry,Cc25,32.29895,-92.6522,Jackson,Louisiana,0.430739729,0.38867524,34.75939778,38.96076704,,
C. coccinea (West),Sympatry,Cc807,32.29895,-92.652199,Jackson,Louisiana,0.426564526,0.338220389,42.425,48.275,,
C. coccinea (West),Sympatry,Cc26,32.24367,-92.61992,Jackson,Louisiana,0.398821674,0.403109517,37.72407265,43.83760553,,
C. coccinea (West),Sympatry,Cc24,32.31148,-92.64538,Jackson,Louisiana,0.399641503,0.414558315,39.21919668,44.59473115,,
C. coccinea (West),Sympatry,Cc966,31.527,-92.41,Grant,Louisiana,0.404610741,0.378850958,19.216,21.825,,
C. coccinea (West),Sympatry,Cc829,31.524,-92.406,Grant,Louisiana,0.482029598,0.349928391,14.663,17.022,,
C. coccinea (West),Sympatry,Cc216,32.33,-96.17,Henderson,Texas,0.504162183,0.275014802,25.77448178,30.40444884,,
C. coccinea (West),Sympatry,Cc955,32.31,-92.55,Jackson,Louisiana,0.478592588,0.329284146,46.923,53.316,,
C. coccinea (West),Sympatry,Cc965,31.22,-92.59,Rapides,Louisiana,0.483099687,0.305442001,50.147,58.8,,
C. coccinea (West),Sympatry,Cc213,32.68,-94.135,Harrison,Texas,0.344456746,0.36758247,37.78593142,44.24757938,,
C. coccinea (West),Sympatry,Cc791,32.08,-92.41,Winn,Louisiana,0.422433301,0.385668389,35.795,41.226,,
C. coccinea (West),Sympatry,Cc212,32.69,-94.197,Harrison,Texas,0.371019405,0.395436188,24.97663162,29.10762221,,
C. coccinea (West),Sympatry,Cc27,32.37,-92.54,Jackson,Louisiana,0.504830281,0.273973367,40.86022849,47.61287635,,
C. coccinea (West),Sympatry,Cc962,32.42,-92.54,Jackson,Louisiana,0.4430468,0.327484531,34.423,38.002,,
C. coccinea (West),Sympatry,Cc110,33.38,-93.17,Columbia,Arkansas,0.353625503,0.420468398,12.55219961,14.75079194,,
C. coccinea (West),Sympatry,Cc85,33.11,-94.74,Morris,Texas,0.436405046,0.382196468,29.49502091,34.03691131,,
C. coccinea (West),Sympatry,Cc50,33.365,-93.5,Lafayette,Arkansas,0.490502676,0.347187143,25.46703058,29.37976444,,
C. coccinea (West),Sympatry,Cc954,30.98,-92.47,Rapides,Louisiana,0.444121353,0.379257536,51.585,59.138,,
C. coccinea (West),Sympatry,Cc112,33.59,-93.28,Nevada,Arkansas,0.400502642,0.403342315,31.62554795,36.38241175,,
C. coccinea (West),Sympatry,Cc57,33.41,-92.73,Ouachita,Arkansas,0.496772351,0.379368148,35.03246103,41.25771865,,
C. coccinea (West),Allopatry,Cc125,33.175,-92.475,Union,Arkansas,0.402480345,0.392908116,33.13637838,37.59942342,,
C. coccinea (West),Allopatry,Cc62,33.04,-92.22,Union,Arkansas,0.34079865,0.373907073,35.6710121,41.08518589,,
C. coccinea (West),Allopatry,Cc832,32.75522,-91.75879,Morehouse,Louisiana,0.478243444,0.321453109,34.932,40.454,,
C. coccinea (West),Allopatry,Cc839,32.75522,-91.75879,Morehouse,Louisiana,0.340641302,0.420062062,44.472,51.502,,
C. coccinea (West),Allopatry,Cc59,34.12,-93.05,Clark,Arkansas,0.393989533,0.341622549,38.31452246,43.73740433,,
C. coccinea (West),Allopatry,Cc229,34.329806,-95.9053,Atoka,Oklahoma,0.341147232,0.424808742,30.92079023,35.82778751,,
C. coccinea (West),Allopatry,Cc230,34.32289124,-96.16616821,Atoka,Oklahoma,0.521253675,0.334563157,12.44174058,14.43898441,,
C. coccinea (West),Allopatry,Cc128,34.3,-92.4,Grant ,Arkansas,0.434356443,0.403031049,30.71456911,35.41658537,,
C. coccinea (West),Allopatry,Cc204,34.77,-95.02,Le Flore,Oklahoma,0.389899919,0.36888113,35.79739903,41.64937422,,
C. coccinea (West),Allopatry,Cc109,34.53,-92.25,Pulaski,Arkansas,0.276257416,0.477335336,34.47673362,41.34633432,,
C. coccinea (West),Allopatry,Cc49,34.68,-92.72,Saline,Arkansas,0.394648416,0.396022639,32.08578605,37.07469767,,
C. coccinea (West),Allopatry,Cc70,34.30309677,-96.67108154,Johnston,Oklahoma,0.242774371,0.459752698,31.90791129,35.99462487,,
C. coccinea (West),Allopatry,Cc202,34.795,-94.91,Le Flore,Oklahoma,0.29621988,0.443437551,23.97089282,28.78261885,,
C. coccinea (West),Allopatry,Cc203,34.82,-94.78,Le Flore,Oklahoma,0.408190527,0.366886022,28.49650403,33.50516072,,
C. coccinea (West),Allopatry,Cc64,34.8,-92.42,Pulaski,Arkansas,0.394525211,0.363841238,26.32836318,30.58498865,,
C. coccinea (West),Allopatry,Cc81,34.91,-92.92,Perry,Arkansas,0.28508645,0.477737275,35.19867429,39.28240337,,
C. coccinea (West),Allopatry,Cc778,34.86,-92.31,Pulaski,Arkansas,0.349807348,0.389945693,32.961,37.491,,
C. coccinea (West),Allopatry,Cc805,34.96,-92.43,Faulkner,Arkansas,0.344407886,0.386459086,37.383,43.75,,
C. coccinea (West),Allopatry,Cc60,35.11,-92.96,Conway,Arkansas,0.499490302,0.352423544,34.26572461,38.66168346,,
C. coccinea (West),Allopatry,Cc52,34.86,-91.92,Lonoke,Arkansas,0.212113354,0.51594273,29.63592944,34.86200271,,
C. coccinea (West),Allopatry,Cc309,35.15,-92.698,Conway,Arkansas,0.360861335,0.379859374,29.582,34.153,,
C. coccinea (West),Allopatry,Cc310,35.15,-92.698,Conway,Arkansas,0.39275104,0.356766191,26.928,31.228,,
C. coccinea (West),Allopatry,Cc67,35.4057045,-95.78717804,McIntosh,Oklahoma,0.419546451,0.318905918,28.73470629,33.03416004,,
C. coccinea (West),Allopatry,Cc226,35.2517873,-94.1301727,Sebastian,Arkansas,0.429304045,0.346228838,32.25909508,37.14255932,,
C. coccinea (West),Allopatry,Cc51,35.46,-93.5,Johnson,Arkansas,0.500319827,0.371457559,18.95305913,22.21615424,,
C. coccinea (West),Allopatry,Cc71,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.269857244,0.467104701,22.33883544,25.88332731,,
C. coccinea (West),Allopatry,Cc73,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.428529385,0.376519589,37.95381544,44.06594133,,
C. coccinea (West),Allopatry,Cc74,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.392119941,0.363884253,39.45028127,44.50050589,,
C. coccinea (West),Allopatry,Cc129,35.28,-91.74,White,Arkansas,0.50242683,0.312857881,11.29725098,13.21111053,,
C. coccinea (West),Allopatry,Cc225,35.75825,-95.16186111,Muskogee,Oklahoma,0.47888948,0.308832247,36.00022701,40.75161201,,
C. coccinea (West),Allopatry,Cc228,35.23336792,-97.17700195,Cleveland,Oklahoma,0.337228184,0.385318051,30.10605128,35.07014539,,
C. coccinea (West),Allopatry,Cc231,35.1603367,-97.2830772,Cleveland,Oklahoma,0.326353722,0.368687501,37.6045566,42.65141998,,
C. coccinea (West),Allopatry,Cc69,35.6606,-96.3689,Creek,Oklahoma,0.310653533,0.471793727,34.48041764,38.37795438,,
C. coccinea (West),Allopatry,Cc68,35.17456818,-97.3181076,Cleveland,Oklahoma,0.497744888,0.31929454,23.71714541,26.99927074,,
C. coccinea (West),Allopatry,Cc227,35.2107034,-97.2830772,Cleveland,Oklahoma,0.414171313,0.350814999,20.17809961,22.75740766,,
C. coccinea (West),Allopatry,Cc773,35.988285,-96.334938,Creek,Oklahoma,0.336249591,0.371747492,39.777,45.947,,
C. coccinea (West),Allopatry,Cc872,35.9889554,-96.6005368,Creek,Oklahoma,0.360872552,0.373955113,34.932,41.135,,
C. coccinea (West),Allopatry,Cc55,35.96,-92.04,Izard,Arkansas,0.41103551,0.370362415,28.58685929,32.30814905,,
C. coccinea (West),Allopatry,Cc56,35.96,-92.04,Izard,Arkansas,0.444693896,0.373057886,34.02439985,41.39715377,,
C. coccinea (West),Allopatry,Cc43,36.2283887,-94.7078807,Delaware,Oklahoma,0.412512933,0.315049435,30.97524569,36.35790034,,
C. coccinea (West),Allopatry,Cc53,36.05,-91.99,Izard,Arkansas,0.35389677,0.418993917,34.19107947,40.10556954,,
C. coccinea (West),Allopatry,Cc66,35.94,-91.61,Sharp,Arkansas,0.320792604,0.460230979,13.79779422,15.99301191,,
