Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm)
75944,C. coccinea (West),Cc966,31.527,-92.41,Grant,Louisiana,0.404610741,0.378850958,19.216,21.825
307451,C. coccinea (West),Cc829,31.524,-92.406,Grant,Louisiana,0.482029598,0.349928391,14.663,17.022
44161,C. coccinea (West),Cc216,32.33,-96.17,Henderson,Texas,0.504162183,0.275014802,25.77448178,30.40444884
27520,C. coccinea (West),Cc955,32.31,-92.55,Jackson,Louisiana,0.478592588,0.329284146,46.923,53.316
86384,C. coccinea (West),Cc965,31.22,-92.59,Rapides,Louisiana,0.483099687,0.305442001,50.147,58.8
44189,C. coccinea (West),Cc213,32.68,-94.135,Harrison,Texas,0.344456746,0.36758247,37.78593142,44.24757938
68881,C. coccinea (West),Cc791,32.08,-92.41,Winn,Louisiana,0.422433301,0.385668389,35.795,41.226
6682,C. coccinea (West),Cc212,32.69,-94.197,Harrison,Texas,0.371019405,0.395436188,24.97663162,29.10762221
31194,C. coccinea (West),Cc27,32.37,-92.54,Jackson,Louisiana,0.504830281,0.273973367,40.86022849,47.61287635
43001,C. coccinea (West),Cc962,32.42,-92.54,Jackson,Louisiana,0.4430468,0.327484531,34.423,38.002
12403,C. coccinea (West),Cc110,33.38,-93.17,Columbia,Arkansas,0.353625503,0.420468398,12.55219961,14.75079194
63015,C. coccinea (West),Cc85,33.11,-94.74,Morris,Texas,0.436405046,0.382196468,29.49502091,34.03691131
31231,C. coccinea (West),Cc50,33.365,-93.5,Lafayette,Arkansas,0.490502676,0.347187143,25.46703058,29.37976444
75937,C. coccinea (West),Cc954,30.98,-92.47,Rapides,Louisiana,0.444121353,0.379257536,51.585,59.138
7598,C. coccinea (West),Cc112,33.59,-93.28,Nevada,Arkansas,0.400502642,0.403342315,31.62554795,36.38241175
28997,C. coccinea (West),Cc57,33.41,-92.73,Ouachita,Arkansas,0.496772351,0.379368148,35.03246103,41.25771865
15849,C. coccinea (West),Cc125,33.175,-92.475,Union,Arkansas,0.402480345,0.392908116,33.13637838,37.59942342
15998,C. coccinea (West),Cc62,33.04,-92.22,Union,Arkansas,0.34079865,0.373907073,35.6710121,41.08518589
293091,C. coccinea (West),Cc832,32.75522,-91.75879,Morehouse,Louisiana,0.478243444,0.321453109,34.932,40.454
2185,C. coccinea (West),Cc839,32.75522,-91.75879,Morehouse,Louisiana,0.340641302,0.420062062,44.472,51.502
21982,C. coccinea (West),Cc59,34.12,-93.05,Clark,Arkansas,0.393989533,0.341622549,38.31452246,43.73740433
41852,C. coccinea (West),Cc229,34.329806,-95.9053,Atoka,Oklahoma,0.341147232,0.424808742,30.92079023,35.82778751
40095,C. coccinea (West),Cc230,34.32289124,-96.16616821,Atoka,Oklahoma,0.521253675,0.334563157,12.44174058,14.43898441
20310,C. coccinea (West),Cc128,34.3,-92.4,Grant ,Arkansas,0.434356443,0.403031049,30.71456911,35.41658537
8684,C. coccinea (West),Cc204,34.77,-95.02,Le Flore,Oklahoma,0.389899919,0.36888113,35.79739903,41.64937422
13298,C. coccinea (West),Cc109,34.53,-92.25,Pulaski,Arkansas,0.276257416,0.477335336,34.47673362,41.34633432
27170,C. coccinea (West),Cc49,34.68,-92.72,Saline,Arkansas,0.394648416,0.396022639,32.08578605,37.07469767
34521,C. coccinea (West),Cc70,34.30309677,-96.67108154,Johnston,Oklahoma,0.242774371,0.459752698,31.90791129,35.99462487
6296,C. coccinea (West),Cc202,34.795,-94.91,Le Flore,Oklahoma,0.29621988,0.443437551,23.97089282,28.78261885
15708,C. coccinea (West),Cc203,34.82,-94.78,Le Flore,Oklahoma,0.408190527,0.366886022,28.49650403,33.50516072
7834,C. coccinea (West),Cc64,34.8,-92.42,Pulaski,Arkansas,0.394525211,0.363841238,26.32836318,30.58498865
93020,C. coccinea (West),Cc81,34.91,-92.92,Perry,Arkansas,0.28508645,0.477737275,35.19867429,39.28240337
24637,C. coccinea (West),Cc778,34.86,-92.31,Pulaski,Arkansas,0.349807348,0.389945693,32.961,37.491
24573,C. coccinea (West),Cc805,34.96,-92.43,Faulkner,Arkansas,0.344407886,0.386459086,37.383,43.75
13346,C. coccinea (West),Cc60,35.11,-92.96,Conway,Arkansas,0.499490302,0.352423544,34.26572461,38.66168346
30754,C. coccinea (West),Cc52,34.86,-91.92,Lonoke,Arkansas,0.212113354,0.51594273,29.63592944,34.86200271
109833,C. coccinea (West),Cc309,35.15,-92.698,Conway,Arkansas,0.360861335,0.379859374,29.582,34.153
113795,C. coccinea (West),Cc310,35.15,-92.698,Conway,Arkansas,0.39275104,0.356766191,26.928,31.228
35325,C. coccinea (West),Cc67,35.4057045,-95.78717804,McIntosh,Oklahoma,0.419546451,0.318905918,28.73470629,33.03416004
38349,C. coccinea (West),Cc226,35.2517873,-94.1301727,Sebastian,Arkansas,0.429304045,0.346228838,32.25909508,37.14255932
31736,C. coccinea (West),Cc51,35.46,-93.5,Johnson,Arkansas,0.500319827,0.371457559,18.95305913,22.21615424
12279,C. coccinea (West),Cc71,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.269857244,0.467104701,22.33883544,25.88332731
3630,C. coccinea (West),Cc73,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.428529385,0.376519589,37.95381544,44.06594133
399,C. coccinea (West),Cc74,35.62530136,-95.96347809,Okmulgee,Oklahoma,0.392119941,0.363884253,39.45028127,44.50050589
18831,C. coccinea (West),Cc129,35.28,-91.74,White,Arkansas,0.50242683,0.312857881,11.29725098,13.21111053
40429,C. coccinea (West),Cc225,35.75825,-95.16186111,Muskogee,Oklahoma,0.47888948,0.308832247,36.00022701,40.75161201
39294,C. coccinea (West),Cc228,35.23336792,-97.17700195,Cleveland,Oklahoma,0.337228184,0.385318051,30.10605128,35.07014539
42845,C. coccinea (West),Cc231,35.1603367,-97.2830772,Cleveland,Oklahoma,0.326353722,0.368687501,37.6045566,42.65141998
38183,C. coccinea (West),Cc69,35.6606,-96.3689,Creek,Oklahoma,0.310653533,0.471793727,34.48041764,38.37795438
34908,C. coccinea (West),Cc68,35.17456818,-97.3181076,Cleveland,Oklahoma,0.497744888,0.31929454,23.71714541,26.99927074
41507,C. coccinea (West),Cc227,35.2107034,-97.2830772,Cleveland,Oklahoma,0.414171313,0.350814999,20.17809961,22.75740766
117112,C. coccinea (West),Cc773,35.988285,-96.334938,Creek,Oklahoma,0.336249591,0.371747492,39.777,45.947
125119,C. coccinea (West),Cc872,35.9889554,-96.6005368,Creek,Oklahoma,0.360872552,0.373955113,34.932,41.135
30676,C. coccinea (West),Cc55,35.96,-92.04,Izard,Arkansas,0.41103551,0.370362415,28.58685929,32.30814905
30650,C. coccinea (West),Cc56,35.96,-92.04,Izard,Arkansas,0.444693896,0.373057886,34.02439985,41.39715377
103471,C. coccinea (West),Cc43,36.2283887,-94.7078807,Delaware,Oklahoma,0.412512933,0.315049435,30.97524569,36.35790034
13251,C. coccinea (West),Cc53,36.05,-91.99,Izard,Arkansas,0.35389677,0.418993917,34.19107947,40.10556954
30183,C. coccinea (West),Cc66,35.94,-91.61,Sharp,Arkansas,0.320792604,0.460230979,13.79779422,15.99301191
8076,C. coccinea (West),Cc58,35.94,-91.47,Sharp,Arkansas,0.331005435,0.355344883,33.0570255,37.23557646
13250,C. coccinea (West),Cc61,36.13,-91.98,Izard,Arkansas,0.561188748,0.279728554,28.59907832,32.6477815
13111,C. coccinea (West),Cc63,35.94,-91.4,Sharp,Arkansas,0.332914276,0.442433623,10.6806106,12.38659703
13112,C. coccinea (West),Cc65,35.94,-91.4,Sharp,Arkansas,0.280814048,0.519758678,10.64770922,12.38538065
